index,id,owner,price
127,18764,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,1
128,18767,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,30000000000
129,18614,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,1
130,18615,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,1
131,19068,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,1
132,19066,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,1
133,18917,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,1
134,19069,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,1
135,18461,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,1
136,18465,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,1
137,11437,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
138,18768,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,1
139,18763,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,1
140,18309,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
141,18315,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,100000000
142,18770,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
143,18618,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
144,18459,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
145,18463,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
146,19517,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
147,19515,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
148,19512,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
149,19511,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
150,19369,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
151,19523,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
152,19825,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
153,18165,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
154,18157,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,2000000000
155,19669,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
156,19663,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
157,19519,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
158,11286,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
159,11588,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,100000000
160,19671,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
161,11739,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,100000000
162,11890,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,100000000
163,11135,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
164,18753,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
165,19508,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
166,12041,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,1000000000
167,10984,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,100000000
168,19659,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
169,19815,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,1000
170,19975,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,1000000
171,20126,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
172,20278,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
173,19821,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
174,19972,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
175,10833,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
176,19966,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
177,18601,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
178,19062,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
179,10682,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
180,19213,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
181,19811,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
182,12192,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,1000000000
183,10531,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
184,4256,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,1000000000
185,18449,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
186,19214,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
187,18448,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
188,18447,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
189,18596,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
190,20117,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
191,10380,0x22F7695c2aDE6c1b62480d1A56b09e7B39FD481a,10000000000
192,20122,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
193,10530,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
194,10680,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
195,10532,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,1000000000
196,10684,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,1000000000
197,10831,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
198,10835,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,1000000000
199,10981,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
200,11131,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
201,11282,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
202,10987,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,1000000000
203,11139,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,1000000000
204,11290,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,1000000000
205,20274,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
206,20419,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,100000000
207,19962,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
208,19060,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,100000000
209,19057,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,0
210,19222,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,100000000
211,18903,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
212,19053,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
213,19355,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
214,12148,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,100000000000
215,20112,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
216,20263,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
217,20415,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
218,20267,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
219,19056,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
220,12149,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,100000000000
221,3704,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,1000000000
222,12150,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,100000000000
223,19371,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
224,12299,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,100000000000
225,19359,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
226,19514,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
227,12450,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,100000000000
228,19661,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
229,19210,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
230,12601,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,100000000000
231,19206,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
232,3855,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,1000000000
233,12752,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,100000000000
234,4006,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,1000000000
235,19513,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
236,19219,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
237,12451,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,100000000000
238,12153,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,1000000000
239,11247,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
240,12151,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,1000000000
241,12453,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,1000000000
242,11096,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
243,11097,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
244,11098,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
245,11701,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,10000000000
246,11099,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
247,11100,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
248,11703,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,100000000000
249,11251,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
250,11402,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
251,11704,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,100000000000
252,11553,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
253,11700,0x22F7695c2aDE6c1b62480d1A56b09e7B39FD481a,98000000000
254,10949,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,5000000000
255,11702,0xAE28c856345a07c83be2e5074955C0be5FEb2Be8,10000000000
256,11549,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,3000000000
257,11398,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,10000000000
258,11548,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,50000000000
259,11246,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
260,11095,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
261,10944,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,10000000000
262,10945,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
263,10948,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
264,11403,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
265,11397,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
266,10947,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
267,11853,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
268,11850,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
269,11855,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
270,11404,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
271,22655,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
272,11396,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
273,22503,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
274,22351,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
275,22199,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
276,22047,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
277,22046,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
278,10799,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
279,21895,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
280,10950,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
281,22656,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,1000000
282,22504,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
283,22352,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
284,22200,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
285,22048,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
286,21896,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
287,12304,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,1000000000
288,21744,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,10000000
289,11432,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
290,12606,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,1000000000
291,12757,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,1000000000
292,11582,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
293,11442,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,1000000000
294,12455,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,1000000000
295,11733,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
296,12154,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,1000000000
297,11883,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
298,12456,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,1000000000
299,12758,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,1000000000
300,12035,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
301,11475,0x71FFFA78feabF54B1C550bf5fE53D290485a604d,4000000000
302,12036,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
303,12759,0x94493EBF7B2126563A5384CdAE172D4D5bAD6448,1000000000
304,11886,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
305,11887,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
306,11737,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
307,11738,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
308,12186,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
309,12034,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
310,12338,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
311,12004,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
312,12155,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
313,11705,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
314,12339,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
315,11406,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
316,12491,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
317,11395,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
318,11394,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
319,10796,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
320,12492,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
321,10645,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
322,12644,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
323,10800,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
324,11407,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
325,11393,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
326,12457,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
327,12488,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,1000000000
328,11594,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,1000000000
329,12306,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
330,11745,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,1000000000
331,11852,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
332,12643,0x822c0aedcC6AEfF605bc266bF65B4735F7a54fa6,100000000
333,11854,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
334,11897,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,1000000000
335,11554,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
336,12048,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,1000000000
337,11101,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
338,11740,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,1000000000
339,11252,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
340,11741,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,1000000000
341,11555,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
342,11893,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,1000000000
343,11706,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
344,11851,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
345,11894,0x15462d01Fad3833d72AFEc3d9B063F78A7Cf87E0,1000000000
346,10946,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
347,11699,0x4340ac786edF408a0C8e9a2505727CDe8C17AC51,100000000000
